0.5 0.5,True,0.0001,0.0001,-0.00648463729107,5.6747519154
0.5 0.5,False,0.0001,0.0001,-0.00634158299544,5.67484489172
0.5 0.5,True,0.0001,0.01,-0.0153507356942,5.68313368043
0.5 0.5,False,0.0001,0.01,-0.00762800159785,5.67451745048
0.5 0.5,True,0.0001,1.0,-0.0290956652499,5.71134702388
0.5 0.5,False,0.0001,1.0,-0.028944315605,5.71084164235
0.5 0.5,True,0.0001,100.0,-0.0290956652499,5.71134702388
0.5 0.5,False,0.0001,100.0,-0.028944315605,5.71084164235
0.5 0.5,True,0.0001,10000.0,-0.0290956652499,5.71134702388
0.5 0.5,False,0.0001,10000.0,-0.028944315605,5.71084164235
0.5 0.5,True,0.01,0.0001,-0.0145713027954,5.69213595914
0.5 0.5,False,0.01,0.0001,-0.00611936040319,5.67580218412
0.5 0.5,True,0.01,0.01,-0.0237456994561,5.70051772418
0.5 0.5,False,0.01,0.01,-0.00740566681159,5.67547474288
0.5 0.5,True,0.01,1.0,-0.0379410779972,5.72873106763
0.5 0.5,False,0.01,1.0,-0.0287156793332,5.71179893475
0.5 0.5,True,0.01,100.0,-0.0379410779972,5.72873106763
0.5 0.5,False,0.01,100.0,-0.0287156793332,5.71179893475
0.5 0.5,True,0.01,10000.0,-0.0379410779972,5.72873106763
0.5 0.5,False,0.01,10000.0,-0.0287156793332,5.71179893475
0.5 0.5,True,1.0,0.0001,-0.013509559167,5.68084997428
0.5 0.5,False,1.0,0.0001,-0.013511754105,5.68144833214
0.5 0.5,True,1.0,0.01,-0.0227962508877,5.68923173932
0.5 0.5,False,1.0,0.01,-0.0148976927481,5.6811208909
0.5 0.5,True,1.0,1.0,-0.0371875912166,5.71744508277
0.5 0.5,False,1.0,1.0,-0.0371875912166,5.71744508277
0.5 0.5,True,1.0,100.0,-0.0371875912166,5.71744508277
0.5 0.5,False,1.0,100.0,-0.0371875912166,5.71744508277
0.5 0.5,True,1.0,10000.0,-0.0371875912166,5.71744508277
0.5 0.5,False,1.0,10000.0,-0.0371875912166,5.71744508277
0.5 0.5,True,100.0,0.0001,-0.013509559167,5.68084997428
0.5 0.5,False,100.0,0.0001,-0.013511754105,5.68144833214
0.5 0.5,True,100.0,0.01,-0.0227962508877,5.68923173932
0.5 0.5,False,100.0,0.01,-0.0148976927481,5.6811208909
0.5 0.5,True,100.0,1.0,-0.0371875912166,5.71744508277
0.5 0.5,False,100.0,1.0,-0.0371875912166,5.71744508277
0.5 0.5,True,100.0,100.0,-0.0371875912166,5.71744508277
0.5 0.5,False,100.0,100.0,-0.0371875912166,5.71744508277
0.5 0.5,True,100.0,10000.0,-0.0371875912166,5.71744508277
0.5 0.5,False,100.0,10000.0,-0.0371875912166,5.71744508277
0.5 0.5,True,10000.0,0.0001,-0.013509559167,5.68084997428
0.5 0.5,False,10000.0,0.0001,-0.013511754105,5.68144833214
0.5 0.5,True,10000.0,0.01,-0.0227962508877,5.68923173932
0.5 0.5,False,10000.0,0.01,-0.0148976927481,5.6811208909
0.5 0.5,True,10000.0,1.0,-0.0371875912166,5.71744508277
0.5 0.5,False,10000.0,1.0,-0.0371875912166,5.71744508277
0.5 0.5,True,10000.0,100.0,-0.0371875912166,5.71744508277
0.5 0.5,False,10000.0,100.0,-0.0371875912166,5.71744508277
0.5 0.5,True,10000.0,10000.0,-0.0371875912166,5.71744508277
0.5 0.5,False,10000.0,10000.0,-0.0371875912166,5.71744508277
0.7 0.3,True,0.0001,0.0001,-0.0147554845553,5.68782015748
0.7 0.3,False,0.0001,0.0001,-0.0145614530205,5.68747163805
0.7 0.3,True,0.0001,0.01,-0.0204861829828,5.6928492165
0.7 0.3,False,0.0001,0.01,-0.015414523845,5.6872751733
0.7 0.3,True,0.0001,1.0,-0.0287388266809,5.70977722257
0.7 0.3,False,0.0001,1.0,-0.0285473916233,5.70906968842
0.7 0.3,True,0.0001,100.0,-0.0287388266809,5.70977722257
0.7 0.3,False,0.0001,100.0,-0.0285473916233,5.70906968842
0.7 0.3,True,0.0001,10000.0,-0.0287388266809,5.70977722257
0.7 0.3,False,0.0001,10000.0,-0.0285473916233,5.70906968842
0.7 0.3,True,0.01,0.0001,-0.025421758804,5.71215781873
0.7 0.3,False,0.01,0.0001,-0.0140907557357,5.68881184741
0.7 0.3,True,0.01,0.01,-0.0314114277679,5.71718687775
0.7 0.3,False,0.01,0.01,-0.0149437323172,5.68861538266
0.7 0.3,True,0.01,1.0,-0.0400424486137,5.73411488382
0.7 0.3,False,0.01,1.0,-0.0280713068477,5.71040989778
0.7 0.3,True,0.01,100.0,-0.0400424486137,5.73411488382
0.7 0.3,False,0.01,100.0,-0.0280713068477,5.71040989778
0.7 0.3,True,0.01,10000.0,-0.0400424486137,5.73411488382
0.7 0.3,False,0.01,10000.0,-0.0280713068477,5.71040989778
0.7 0.3,True,1.0,0.0001,-0.0239914289072,5.69635743992
0.7 0.3,False,1.0,0.0001,-0.0239837080846,5.69671645463
0.7 0.3,True,1.0,0.01,-0.0300754257215,5.70138649894
0.7 0.3,False,1.0,0.01,-0.0249203757433,5.69651998989
0.7 0.3,True,1.0,1.0,-0.0388710544691,5.71831450501
0.7 0.3,False,1.0,1.0,-0.0388710544691,5.71831450501
0.7 0.3,True,1.0,100.0,-0.0388710544691,5.71831450501
0.7 0.3,False,1.0,100.0,-0.0388710544691,5.71831450501
0.7 0.3,True,1.0,10000.0,-0.0388710544691,5.71831450501
0.7 0.3,False,1.0,10000.0,-0.0388710544691,5.71831450501
0.7 0.3,True,100.0,0.0001,-0.0239914289072,5.69635743992
0.7 0.3,False,100.0,0.0001,-0.0239837080846,5.69671645463
0.7 0.3,True,100.0,0.01,-0.0300754257215,5.70138649894
0.7 0.3,False,100.0,0.01,-0.0249203757433,5.69651998989
0.7 0.3,True,100.0,1.0,-0.0388710544691,5.71831450501
0.7 0.3,False,100.0,1.0,-0.0388710544691,5.71831450501
0.7 0.3,True,100.0,100.0,-0.0388710544691,5.71831450501
0.7 0.3,False,100.0,100.0,-0.0388710544691,5.71831450501
0.7 0.3,True,100.0,10000.0,-0.0388710544691,5.71831450501
0.7 0.3,False,100.0,10000.0,-0.0388710544691,5.71831450501
0.7 0.3,True,10000.0,0.0001,-0.0239914289072,5.69635743992
0.7 0.3,False,10000.0,0.0001,-0.0239837080846,5.69671645463
0.7 0.3,True,10000.0,0.01,-0.0300754257215,5.70138649894
0.7 0.3,False,10000.0,0.01,-0.0249203757433,5.69651998989
0.7 0.3,True,10000.0,1.0,-0.0388710544691,5.71831450501
0.7 0.3,False,10000.0,1.0,-0.0388710544691,5.71831450501
0.7 0.3,True,10000.0,100.0,-0.0388710544691,5.71831450501
0.7 0.3,False,10000.0,100.0,-0.0388710544691,5.71831450501
0.7 0.3,True,10000.0,10000.0,-0.0388710544691,5.71831450501
0.7 0.3,False,10000.0,10000.0,-0.0388710544691,5.71831450501
0.3 0.7,True,0.0001,0.0001,0.000509613925695,5.66168367331
0.3 0.7,False,0.0001,0.0001,0.000579904478739,5.66221814539
0.3 0.7,True,0.0001,0.01,-0.0109438319388,5.67341814436
0.3 0.7,False,0.0001,0.01,-0.00103156901745,5.66175972765
0.3 0.7,True,0.0001,1.0,-0.0301734660658,5.71291682519
0.3 0.7,False,0.0001,1.0,-0.0300738900881,5.71261359627
0.3 0.7,True,0.0001,100.0,-0.0301734660658,5.71291682519
0.3 0.7,False,0.0001,100.0,-0.0300738900881,5.71261359627
0.3 0.7,True,0.0001,10000.0,-0.0301734660658,5.71291682519
0.3 0.7,False,0.0001,10000.0,-0.0300738900881,5.71261359627
0.3 0.7,True,0.01,0.0001,-0.00462312428719,5.67211409956
