0.5 0.5,True,0.0001,0.0001,-0.101899116522,5.64755551271
0.5 0.5,False,0.0001,0.0001,-0.101043324602,5.6444416681
0.5 0.5,True,0.0001,0.01,-0.0980285191919,5.75341982397
0.5 0.5,False,0.0001,0.01,-0.0573820057193,5.60439980447
0.5 0.5,True,0.0001,1.0,-0.0829227287835,5.741773548
0.5 0.5,False,0.0001,1.0,-0.0282368550297,5.55100737571
0.5 0.5,True,0.0001,100.0,-0.0829227287835,5.741773548
0.5 0.5,False,0.0001,100.0,-0.0825883158574,5.74077228255
0.5 0.5,True,0.0001,10000.0,-0.0829227287835,5.741773548
0.5 0.5,False,0.0001,10000.0,-0.0825883158574,5.74077228255
0.5 0.5,True,0.01,0.0001,-0.0790323251319,5.69363656199
0.5 0.5,False,0.01,0.0001,-0.0604034714366,5.5894029828
0.5 0.5,True,0.01,0.01,-0.0824782464479,5.77424399141
0.5 0.5,False,0.01,0.01,-0.019417206931,5.51905266117
0.5 0.5,True,0.01,1.0,-0.0689843232457,5.77571422026
0.5 0.5,False,0.01,1.0,0.00735405500798,5.45994644887
0.5 0.5,True,0.01,100.0,-0.0689843232457,5.77571422026
0.5 0.5,False,0.01,100.0,-0.0463603535552,5.67271038681
0.5 0.5,True,0.01,10000.0,-0.0689843232457,5.77571422026
0.5 0.5,False,0.01,10000.0,-0.0463603535552,5.67271038681
0.5 0.5,True,1.0,0.0001,-0.0501639521669,5.6379449361
0.5 0.5,False,1.0,0.0001,-0.0262568804265,5.56222173676
0.5 0.5,True,1.0,0.01,-0.0521645718918,5.71855236552
0.5 0.5,False,1.0,0.01,0.0123080144298,5.48935355834
0.5 0.5,True,1.0,1.0,-0.0422869552265,5.72002259436
0.5 0.5,False,1.0,1.0,0.0350195016119,5.43276520283
0.5 0.5,True,1.0,100.0,-0.0422869552265,5.72002259436
0.5 0.5,False,1.0,100.0,-0.01733102723,5.64552914077
0.5 0.5,True,1.0,10000.0,-0.0422869552265,5.72002259436
0.5 0.5,False,1.0,10000.0,-0.01733102723,5.64552914077
0.5 0.5,True,100.0,0.0001,-0.0501639521669,5.6379449361
0.5 0.5,False,100.0,0.0001,-0.0495669968496,5.63671519035
0.5 0.5,True,100.0,0.01,-0.0521645718918,5.71855236552
0.5 0.5,False,100.0,0.01,-0.00979764829902,5.56384701193
0.5 0.5,True,100.0,1.0,-0.0422869552265,5.72002259436
0.5 0.5,False,100.0,1.0,0.0142270717228,5.50725865642
0.5 0.5,True,100.0,100.0,-0.0422869552265,5.72002259436
0.5 0.5,False,100.0,100.0,-0.0422869552265,5.72002259436
0.5 0.5,True,100.0,10000.0,-0.0422869552265,5.72002259436
0.5 0.5,False,100.0,10000.0,-0.0422869552265,5.72002259436
0.5 0.5,True,10000.0,0.0001,-0.0501639521669,5.6379449361
0.5 0.5,False,10000.0,0.0001,-0.0495669968496,5.63671519035
0.5 0.5,True,10000.0,0.01,-0.0521645718918,5.71855236552
0.5 0.5,False,10000.0,0.01,-0.00979764829902,5.56384701193
0.5 0.5,True,10000.0,1.0,-0.0422869552265,5.72002259436
0.5 0.5,False,10000.0,1.0,0.0142270717228,5.50725865642
0.5 0.5,True,10000.0,100.0,-0.0422869552265,5.72002259436
0.5 0.5,False,10000.0,100.0,-0.0422869552265,5.72002259436
0.5 0.5,True,10000.0,10000.0,-0.0422869552265,5.72002259436
0.5 0.5,False,10000.0,10000.0,-0.0422869552265,5.72002259436
0.7 0.3,True,0.0001,0.0001,-0.115792174724,5.74225517634
0.7 0.3,False,0.0001,0.0001,-0.115076305929,5.7395858572
0.7 0.3,True,0.0001,0.01,-0.114200598641,5.80577376309
0.7 0.3,False,0.0001,0.01,-0.0894054878521,5.71556073902
0.7 0.3,True,0.0001,1.0,-0.10422363816,5.79878599751
0.7 0.3,False,0.0001,1.0,-0.0709348226341,5.68352528177
0.7 0.3,True,0.0001,100.0,-0.10422363816,5.79878599751
0.7 0.3,False,0.0001,100.0,-0.103846623238,5.79738422587
0.7 0.3,True,0.0001,10000.0,-0.10422363816,5.79878599751
0.7 0.3,False,0.0001,10000.0,-0.103846623238,5.79738422587
0.7 0.3,True,0.01,0.0001,-0.0839638329058,5.7467533134
0.7 0.3,False,0.01,0.0001,-0.0546960314411,5.60181009913
0.7 0.3,True,0.01,0.01,-0.088518132486,5.80087588677
0.7 0.3,False,0.01,0.01,-0.0312722590403,5.56579282245
0.7 0.3,True,0.01,1.0,-0.0798951404588,5.79599990836
0.7 0.3,False,0.01,1.0,-0.0147956603729,5.52540037853
0.7 0.3,True,0.01,100.0,-0.0798951404588,5.79599990836
0.7 0.3,False,0.01,100.0,-0.0471723370749,5.65179454153
0.7 0.3,True,0.01,10000.0,-0.0798951404588,5.79599990836
0.7 0.3,False,0.01,10000.0,-0.0471723370749,5.65179454153
0.7 0.3,True,1.0,0.0001,-0.0405642857198,5.66878503715
0.7 0.3,False,1.0,0.0001,-0.00908906093128,5.56375635467
0.7 0.3,True,1.0,0.01,-0.0439045319634,5.7171494948
0.7 0.3,False,1.0,0.01,0.0123007609641,5.52318953829
0.7 0.3,True,1.0,1.0,-0.0383192374272,5.71803163211
0.7 0.3,False,1.0,1.0,0.0253671488358,5.48608243431
0.7 0.3,True,1.0,100.0,-0.0383192374272,5.71803163211
0.7 0.3,False,1.0,100.0,-0.00586386890045,5.61374079708
0.7 0.3,True,1.0,10000.0,-0.0383192374272,5.71803163211
0.7 0.3,False,1.0,10000.0,-0.00586386890045,5.61374079708
0.7 0.3,True,100.0,0.0001,-0.0405642857198,5.66878503715
0.7 0.3,False,100.0,0.0001,-0.0401619477364,5.6680471897
0.7 0.3,True,100.0,0.01,-0.0439045319634,5.7171494948
0.7 0.3,False,100.0,0.01,-0.0177603847378,5.62432628265
0.7 0.3,True,100.0,1.0,-0.0383192374272,5.71803163211
0.7 0.3,False,100.0,1.0,-0.00359088128075,5.59037326934
0.7 0.3,True,100.0,100.0,-0.0383192374272,5.71803163211
0.7 0.3,False,100.0,100.0,-0.0383192374272,5.71803163211
0.7 0.3,True,100.0,10000.0,-0.0383192374272,5.71803163211
0.7 0.3,False,100.0,10000.0,-0.0383192374272,5.71803163211
0.7 0.3,True,10000.0,0.0001,-0.0405642857198,5.66878503715
0.7 0.3,False,10000.0,0.0001,-0.0401619477364,5.6680471897
0.7 0.3,True,10000.0,0.01,-0.0439045319634,5.7171494948
0.7 0.3,False,10000.0,0.01,-0.0177603847378,5.62432628265
0.7 0.3,True,10000.0,1.0,-0.0383192374272,5.71803163211
0.7 0.3,False,10000.0,1.0,-0.00359088128075,5.59037326934
0.7 0.3,True,10000.0,100.0,-0.0383192374272,5.71803163211
0.7 0.3,False,10000.0,100.0,-0.0383192374272,5.71803163211
0.7 0.3,True,10000.0,10000.0,-0.0383192374272,5.71803163211
0.7 0.3,False,10000.0,10000.0,-0.0383192374272,5.71803163211
0.3 0.7,True,0.0001,0.0001,-0.0931089151596,5.60512498492
0.3 0.7,False,0.0001,0.0001,-0.0921999953224,5.60201610267
0.3 0.7,True,0.0001,0.01,-0.0859849201609,5.7179753861
0.3 0.7,False,0.0001,0.01,-0.0298468779656,5.50000065288
0.3 0.7,True,0.0001,1.0,-0.0669682814717,5.72003370649
0.3 0.7,False,0.0001,1.0,0.0086613251235,5.42077695517
0.3 0.7,True,0.0001,100.0,-0.0669682814717,5.72003370649
